TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.facebook.presto.common.block.MethodHandleUtil,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,62,0.3,2,6,10,86206,1637278236791,0.13725490196078433,001000100000000000000011110000000000001000000000000,0.03225806451612903,1000000000000000000000000000000,1.0,111111,1,1,5,1,0.0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,0000000000,1.0,11111,0.0,00000,0.03225806451612903,1000000000000000000000000000000
