TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.facebook.presto.hive.metastore.Table,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,62,0.3,2,16,34,80798,1637443017257,0.4444444444444444,111111100000110000000000000000000000000000000000000000001111111111111110000000000111111011111110101111111111,0.2982456140350877,001001000100000001111111111111100000000000000000000000000,1.0,11,0,0,2,1,0.023529411764705882,0000000000000000000000000000000000000000000000000000000000000000000000000000000000011,0.02040816326530612,1000000000000000000000000000000000000000000000000,0.53125,11100000000000000011111111111111,0.34375,01000000000000000010101110011111,0.2982456140350877,011110010110110011100110010011000000000000000000000000000
