TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.facebook.presto.common.block.SingleMapBlock,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,91,0.3,2,52,211,148832,1637276987015,0.3384615384615385,111111100011111000001111111001001101100001111111000000000000000000111111100000000000000000011111110000000000000000001111111000000000000000000101111100000000000000000000011111110000000000000000001,0.3783783783783784,11111111111111110000110000001100000011000000110000001000000000110000001000,0.8928571428571429,0111110111111111111111111110,9,2,16,2,0.17064439140811455,1111111111111111111111111000000000000000000000000000000000000000000000000011100000000000000011111111111000000000001111111111101011111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100,0.4107142857142857,00110100110000111111111110100000000100100100100000100010,1.0,11111111111111111111111,0.6521739130434783,10111001111100001111011,0.3783783783783784,11111111111111110000110000001100000011000000110000001000000000110000000100
