TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.facebook.presto.common.type.BooleanType,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,66,0.3,2,22,45,99268,1637277983319,0.6111111111111112,001000100111110111100111110010111110,0.38461538461538464,111111111110000000000000000000000001111,0.9285714285714286,11111111111011,0,0,13,2,0.3269230769230769,111111000011111110000000000000001111000111110000000000111100000000000000000000001110000000000000000001111000000000000000000011100001110000011100000111111111,0.15151515151515152,000000000000011000001000000010100,1.0,111111111111111111,0.2777777777777778,000000010010011100,0.38461538461538464,111111111110000000000000000000000001111
